suite,fid,iid,pca.expl_var_PC1.cov_init,disp.ratio_mean_10,disp.diff_mean_02,nbc.nb_fitness.cor,ela_level.mmce_lda_50,nbc.nn_nb.sd_ratio,ela_level.mmce_qda_10,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_25,disp.ratio_median_02,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_qda_50,ela_distr.kurtosis,disp.ratio_median_25,nbc.dist_ratio.coeff_var,ela_distr.number_of_peaks,ela_level.mmce_mda_10,pca.expl_var.cov_init,ela_distr.skewness,disp.ratio_mean_02,ela_level.mmce_mda_50,ela_level.lda_mda_50,nbc.nn_nb.mean_ratio,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,ela_level.lda_mda_10,disp.diff_mean_25,ela_meta.quad_simple.cond,nbc.nn_nb.cor,disp.diff_mean_10,ic.m0,disp.diff_median_05,ela_level.lda_qda_25,ela_level.lda_qda_50,disp.ratio_mean_25,ela_level.mmce_mda_25,pca.expl_var_PC1.cor_init,disp.diff_median_25,ic.eps.ratio,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,disp.ratio_median_05,pca.expl_var.cov_x,ela_meta.lin_simple.coef.max,ela_meta.quad_simple.adj_r2,disp.ratio_median_10,disp.ratio_mean_05,disp.diff_median_10,pca.expl_var_PC1.cov_x,disp.diff_median_02,disp.diff_mean_05,ela_meta.lin_simple.adj_r2,ela_level.mmce_qda_25,ic.h.max,ela_level.qda_mda_50,ela_level.mmce_lda_10,pca.expl_var.cor_x,ic.eps.max,ela_level.qda_mda_25,subclustering_10_clusters,subclustering_15_clusters,subclustering_21_clusters,subclustering_34_clusters,subclustering_46_clusters,subclustering_48_clusters,clustering_12_clusters
bbob,15,4,0.9996,0.8017,-3.90395,-0.3275,0.1803,0.1159999999999999,0.06055,0.9091,60.90735,1.19335,0.6874,1.6179,0.17645,0.7148000000000001,0.12755,5.6745,0.86955,0.06265,2.0,0.0899,0.0909,1.8407,0.6918,0.15595,1.1628500000000002,0.96615,0.1210499999999999,830.6089,0.66595,1.08725,-1.6468,3.1901,0.1068,-2.5121,0.543,-3.1823,1.6373,1.413,0.87,0.14635,0.16065,-1.6545999999999998,1.5465,1.38355,0.9181,0.7493000000000001,0.9,81.0353,0.7429,0.8001,0.75255,-2.53665,0.1210499999999999,-3.96645,-3.1347,0.5617,0.1065,0.8164,0.82595,0.09805,0.9,19.3324,0.7306999999999999,17,14,19,44,26,18,
bbob,15,5,0.9998,0.7868999999999999,-4.0211,-0.3016999999999999,0.2664999999999999,0.1232999999999999,0.07155,0.9091,49.0632,1.18995,0.6789000000000001,1.43025,0.21625,0.5683,0.1528999999999999,27.27615,0.85645,0.0608999999999999,3.0,0.0978499999999999,0.0909,3.5602,0.68255,0.20915,1.27295,0.96785,0.12005,733.0320999999999,0.73,1.04525,-1.8095,2.72715,0.1113,-2.6996,0.54955,-3.32845,1.65395,1.7312,0.85715,0.1810999999999999,0.14425,-1.82225,1.6266,1.35925,0.81875,0.7377,0.9,65.6137,0.53825,0.7853,0.741,-2.7243500000000003,0.12005,-4.0753,-3.28065,0.33485,0.13085,0.80915,0.7295499999999999,0.1027,0.9,20.722,0.72235,17,14,19,44,26,18,
bbob,16,1,0.9244,1.0002,-0.0035499999999999,-0.56125,0.5016499999999999,0.0475,0.1,0.9091,18.6327,1.0,1.0,1.0,0.25,-5e-05,0.50315,0.90565,0.9996,0.1237,1.0,0.1,0.0909,0.7681,0.99975,0.5005999999999999,0.99975,0.91105,0.1201,155.3509,1.0,1.0,-0.0048,19.3571,0.0527,0.00235,0.6665,-0.00405,1.0,0.9978,0.99965,0.25,0.10925,-0.00535,0.8659,0.01285,-0.00065,0.9997,0.9,0.2571,-0.0001999999999999,1.0004,0.99955,0.0049,0.1201,-0.0004999999999999,-0.0056,-0.0001,0.25,0.8671,1.0033,0.1,0.9,4.223,1.0,21,13,13,23,27,17,
bbob,16,3,0.92475,0.99855,-0.0165,-0.55965,0.5021,0.0513,0.1,0.9091,24.302100000000003,1.0,0.99885,1.0,0.25,-0.0007,0.5033000000000001,0.8787,1.00025,0.12355,1.0,0.1,0.0909,0.7606999999999999,0.9987,0.50195,1.0007,0.9116,0.1204,183.09125,1.0,1.0,0.0028,20.28615,0.0534,-0.01825,0.6649499999999999,-0.039,1.0,0.99405,1.00025,0.25,0.10955,0.0035,0.8659,0.0074,-0.00125,0.99695,0.9,0.21725,-0.0003,0.9988,0.99685,-0.0150999999999999,0.1204,-0.0141,-0.04015,-0.0003,0.25,0.86685,1.004,0.1,0.9,4.223,1.0,21,13,13,23,27,17,
bbob,17,1,0.9967,0.8425,-3.4868,-0.2673,0.179,0.0875,0.05225,0.9091,27.00525,1.2605,0.7215,1.3879,0.13005,0.6649499999999999,0.11845,25.45015,0.90355,0.0781999999999999,7.0,0.0662,0.0909,3.69595,0.72475,0.1187999999999999,1.51535,0.953,0.1211,117.77685,0.77875,1.07925,-1.21205,28.86205,0.08515,-1.9948,0.5550999999999999,-2.64315,1.45795,1.50885,0.9043,0.1042,0.1523,-1.22365,0.9459,0.7913,0.8130999999999999,0.79175,0.9,21.2079,0.5179499999999999,0.84145,0.79385,-2.0121,0.1211,-3.5341,-2.6115000000000004,0.4246999999999999,0.0899,0.7618,0.9941,0.07205,0.9,3.3537,0.86625,12,21,23,30,47,43,
bbob,17,3,0.9324,0.84145,-3.25025,-0.29705,0.13475,0.0788,0.0753,0.8182,29.2048,1.0883500000000002,0.73875,1.2169,0.14625,0.79735,0.1187,7.38275,0.9047,0.0848,5.0,0.08705,0.0909,2.18095,0.7434000000000001,0.1245,1.08475,0.9475,0.12015,317.97555,0.86575,1.0445,-1.1958,3.95655,0.0884,-2.00785,0.57375,-2.5893,1.20955,1.1318,0.9056,0.13315,0.1639499999999999,-1.20925,0.3654,0.17375,0.8625,0.7959,0.9,5.0662,0.67335,0.84045,0.79845,-2.0236,0.12015,-3.3153,-2.5532,0.62595,0.1202,0.8051,0.96195,0.09095,0.9,1.1616,0.90245,17,17,16,41,24,24,
bbob,18,1,0.9998,0.8507,-3.3151,-0.2667,0.1788,0.08775,0.0525,0.9091,33.09385,1.24975,0.73485,1.36085,0.13035,0.67825,0.1204,27.62145,0.90705,0.07915,6.0,0.06755,0.0909,3.99215,0.7383,0.1197,1.471,0.95255,0.1205499999999999,572.45565,0.7885,1.0728,-1.16525,28.6727,0.0815,-1.89165,0.5574,-2.5588,1.4193,1.47895,0.908,0.104,0.1525,-1.1796,1.5766,3.02465,0.8141499999999999,0.79835,0.9,97.53065,0.51615,0.849,0.8008500000000001,-1.9159,0.1205499999999999,-3.3653,-2.5227000000000004,0.4242,0.091,0.7604,1.002,0.0721,0.9,14.6611,0.8765000000000001,14,14,12,19,50,56,
bbob,18,3,0.9956,0.85535,-3.0025500000000003,-0.30265,0.14185,0.08115,0.0756,0.8182,20.43815,1.09325,0.75795,1.2118000000000002,0.15,0.7888,0.12505,7.90795,0.9147,0.0876,4.0,0.0878,0.0909,2.22135,0.7629999999999999,0.131,1.0748,0.94495,0.1187999999999999,456.6089,0.8724000000000001,1.0487000000000002,-1.0787,3.59405,0.07645,-1.83235,0.5791,-2.3806,1.1934,1.12285,0.91485,0.1372,0.16475,-1.0827,1.006,1.00065,0.84765,0.81245,0.9,20.556,0.66135,0.8534999999999999,0.815,-1.8606,0.1187999999999999,-3.0730500000000003,-2.34335,0.6146,0.1239,0.81035,0.9563,0.09175,0.9,5.0782,0.9129,17,17,14,17,13,13,
bbob,18,4,0.9963,0.8402499999999999,-3.1135,-0.26695,0.23015,0.07575,0.07515,0.9091,17.022399999999998,1.0888,0.74725,1.25085,0.18485,0.6294500000000001,0.1874,30.9673,0.8957999999999999,0.08345,3.5,0.09045,0.0909,4.36465,0.75425,0.2066,1.10805,0.9489,0.1205,204.4386,0.83005,1.0414,-1.3066,6.1241,0.0698999999999999,-2.02365,0.5887,-2.5623,1.25465,1.2282,0.8968499999999999,0.1672,0.14895,-1.32235,0.9459,1.1938,0.77245,0.7981,0.9,20.17735,0.47165,0.8382000000000001,0.8019499999999999,-2.0531,0.1205,-3.2089,-2.5093,0.3844499999999999,0.1447,0.8168500000000001,0.90255,0.09395,0.9,4.4223,0.8693,16,24,22,33,39,47,
bbob,19,3,0.9489,0.7791,-3.79905,-0.3984499999999999,0.42885,0.13165,0.0915,0.9091,31.017250000000004,1.0015,0.6844,1.0929,0.25,0.1694999999999999,0.1924,8.945450000000001,0.837,0.05975,2.0,0.1,0.0909,2.2004,0.7001,0.3651,1.17775,0.9692,0.1200499999999999,274.6621,0.915,1.0,-2.04105,1.42135,0.12015,-2.79785,0.5659,-3.4259,1.3332,2.23065,0.83885,0.2496499999999999,0.1153,-2.06855,0.6857,0.05855,0.7363,0.73005,0.9,1.7776,0.57405,0.77135,0.7417,-2.9024,0.1200499999999999,-4.005599999999999,-3.27205,0.0434,0.18755,0.8204,0.526,0.1,0.9,2.37405,0.7544500000000001,17,17,16,41,24,24,
bbob,20,1,1.0,0.79255,-3.87935,-0.3457,0.17525,0.1204,0.0668499999999999,0.8182,55.1305,1.2604,0.6918500000000001,1.6557,0.1899,0.73645,0.11805,1.5708000000000002,0.8631500000000001,0.0622999999999999,2.0,0.10445,0.0909,1.1911,0.69375,0.13895,1.2725499999999998,0.9662,0.12095,106819.1059,0.64,1.0546,-1.72865,30.61335,0.1104499999999999,-2.6275500000000003,0.54565,-3.24655,1.67795,1.48375,0.86355,0.1502,0.16735,-1.73655,3.8488,225.817,0.9987,0.7441,0.9,12370.6364,0.9212,0.7910999999999999,0.7464,-2.6504000000000003,0.12095,-3.90915,-3.2121,0.65985,0.1123,0.81725,0.8581000000000001,0.1102,0.9,3703.1267,0.7464999999999999,14,14,19,38,19,20,
bbob,20,2,1.0,0.7992,-3.81205,-0.3470499999999999,0.1766,0.1152,0.0666,0.8182,78.2822,1.25585,0.6947,1.65365,0.1872,0.73525,0.1187,1.536,0.8673500000000001,0.0631,3.0,0.1048,0.0909,1.18115,0.69905,0.13855,1.2669,0.96565,0.1211,108012.07035,0.6334,1.0507,-1.6744,29.3233,0.1054499999999999,-2.5436,0.5464,-3.142,1.6852,1.4812,0.8678,0.1485,0.1651,-1.68315,3.8288,158.33175,0.9987,0.75235,0.9,12342.513,0.9202,0.7986,0.7546999999999999,-2.55575,0.1211,-3.87465,-3.1069500000000003,0.65845,0.1104499999999999,0.81915,0.8567,0.1102,0.9,3536.2955,0.75065,14,14,19,38,19,20,
bbob,20,3,1.0,0.79655,-3.8088,-0.34925,0.1768,0.12095,0.0662,0.8182,68.10055,1.26325,0.6967,1.65695,0.18745,0.7338,0.1183,1.5880999999999998,0.8661,0.0626,2.0,0.10375,0.0909,1.1935,0.6993,0.1403,1.26215,0.96605,0.1202999999999999,107363.9977,0.64025,1.05695,-1.6961499999999998,31.335,0.1051,-2.5772000000000004,0.5472,-3.19295,1.6917,1.4854500000000002,0.8661,0.14695,0.16525,-1.69915,3.8288,178.40955,0.9987,0.7483500000000001,0.9,12359.9756,0.9218,0.7958000000000001,0.7497499999999999,-2.59085,0.1202999999999999,-3.84865,-3.17,0.65825,0.1114,0.8175,0.84765,0.1098,0.9,3703.1267,0.7548999999999999,14,14,19,38,19,20,
bbob,20,4,1.0,0.7938000000000001,-3.87845,-0.3469,0.175,0.12825,0.0665,0.8182,70.7777,1.26895,0.6913499999999999,1.6537,0.1883,0.7397,0.11835,1.4926,0.863,0.06235,2.0,0.1043,0.0909,1.18245,0.6938,0.13845,1.2771,0.9663,0.12,107252.73435,0.6393,1.0528499999999998,-1.7353,32.254400000000004,0.1151,-2.6123000000000003,0.54715,-3.22355,1.6833,1.48,0.863,0.14805,0.1668,-1.7385000000000002,3.8488,181.52065,0.9987,0.74595,0.9,12406.21145,0.9225,0.792,0.74725,-2.64065,0.12,-3.9181,-3.2022,0.6649,0.11095,0.81745,0.85355,0.10955,0.9,3877.8284,0.7503,14,14,19,38,19,20,
bbob,20,5,1.0,0.7988999999999999,-3.85855,-0.3493,0.1775499999999999,0.11615,0.06765,0.8182,43.01015,1.2476,0.69085,1.6475499999999998,0.1887,0.73445,0.11905,1.74925,0.86805,0.0629,2.0,0.10485,0.0909,1.21545,0.69535,0.1404,1.2589,0.96585,0.12015,107612.2206,0.639,1.0555,-1.6712,32.951449999999994,0.1038,-2.54765,0.54695,-3.1778,1.67935,1.47125,0.86805,0.15005,0.1657,-1.67445,3.8488,294.5537,0.9987,0.7495499999999999,0.9,12255.04485,0.9204,0.798,0.75075,-2.56305,0.12015,-3.9237,-3.15675,0.6577,0.1127,0.8185,0.8514999999999999,0.11075,0.9,3703.1267,0.7435499999999999,14,14,19,38,19,20,
bbob,21,5,0.3087499999999999,0.90205,-1.242,-0.6032,0.4363,0.06755,0.1,0.9091,21.779200000000003,0.99625,0.90635,1.0,0.25,0.0781999999999999,0.31325,10.7082,0.91425,0.0880499999999999,2.0,0.1,0.9091,-2.25425,0.90195,0.3957,1.1069,0.9473,0.1215499999999999,593.95865,1.0,1.0,-1.08535,2.06385,0.0611499999999999,-1.2405,0.6001,-1.2503,1.0199,1.39665,0.9143,0.251,0.11295,-1.08835,-0.0551,0.0081,0.2826,0.90145,0.9,0.1699,0.18425,0.90285,0.89935,-1.2323,0.1215499999999999,-1.1882,-1.2746499999999998,0.0219,0.2452,0.8325,0.7948,0.1,0.9,0.462,0.97535,17,18,14,17,21,22,
bbob,22,2,0.18545,0.88755,-1.75005,-0.5257000000000001,0.3277,0.07875,0.0938499999999999,0.9091,34.10105,1.07735,0.86995,1.064,0.2374,0.2384,0.2345,20.74755,0.91115,0.08195,9.5,0.0997,0.9091,-3.3503,0.86185,0.2915999999999999,1.112,0.9525,0.11875,1083.5437000000002,0.94725,1.0088,-1.1091,4.673,0.06495,-1.4244,0.57575,-1.5457999999999998,1.2611,1.39525,0.91245,0.2197,0.12635,-1.1279,-0.4555,0.0086,0.40065,0.87815,0.9,0.28895,0.21715,0.88715,0.8744000000000001,-1.4322,0.11875,-1.6499,-1.5909,0.1322,0.18905,0.7513,0.8045,0.1003,0.9,0.1271,0.8542000000000001,17,18,14,17,21,22,
bbob,22,4,0.19315,0.8915,-1.86105,-0.5206500000000001,0.3331,0.0831,0.0923,0.9091,22.0407,1.07685,0.8579,1.0887,0.2390499999999999,0.2712,0.2405999999999999,20.37835,0.91535,0.0816,9.0,0.09995,0.9091,-3.29695,0.8530500000000001,0.30095,1.10935,0.95235,0.11995,381.167,0.9272,1.0056500000000002,-1.06675,3.85475,0.0761,-1.3747,0.5788,-1.5709499999999998,1.2593,1.37885,0.9158,0.222,0.1256,-1.07425,-0.4354,0.01545,0.4168,0.87625,0.9,0.3297,0.21635,0.8914,0.87425,-1.37765,0.11995,-1.803,-1.5929,0.13655,0.19005,0.7556,0.80145,0.1005,0.9,0.12425,0.8560000000000001,17,17,14,17,52,37,
bbob,24,1,0.9885,0.7818,-3.7666,-0.4955,0.3288999999999999,0.111,0.08785,0.9091,1.94285,1.0853000000000002,0.6889000000000001,1.14175,0.2308,0.30945,0.1581,0.11235,0.84135,0.06195,1.0,0.0991499999999999,0.0909,0.3584,0.70265,0.31825,1.0396999999999998,0.96685,0.11955,457.20755,0.88795,1.0132,-2.0109000000000004,1.1266,0.1006,-2.76355,0.5776,-3.3619000000000003,1.3161,2.097,0.84125,0.2116,0.13025,-2.01325,1.1061,2.49275,0.88035,0.73505,0.9,4.9745,0.74495,0.77725,0.74285,-2.8272500000000003,0.11955,-3.94885,-3.2577,0.17045,0.1752,0.8499,0.4999,0.1001,0.9,7.5161,0.8269500000000001,17,18,14,17,13,13,
bbob,24,2,0.9884,0.78335,-3.7882,-0.4981,0.3377,0.1189,0.08875,0.9091,1.8328,1.08245,0.6878500000000001,1.1324,0.2324999999999999,0.29705,0.1553999999999999,0.1134,0.84335,0.06195,1.0,0.09895,0.0909,0.33225,0.70095,0.32575,1.0346,0.9669,0.12115,447.898,0.8942000000000001,1.0114,-1.98175,1.1232,0.10565,-2.74465,0.5777,-3.3425,1.2979,2.14245,0.84355,0.2145,0.13065,-1.98815,1.1061,2.55875,0.8774,0.73665,0.9,4.60425,0.7406,0.7794,0.7444,-2.79985,0.12115,-3.96025,-3.2373,0.1587,0.17895,0.85135,0.47975,0.1001,0.9,7.6893,0.83405,17,18,14,17,13,13,
bbob,24,3,0.9887,0.78195,-3.80115,-0.4943999999999999,0.33145,0.1113,0.08785,0.9091,1.8324,1.0847,0.68165,1.1426500000000002,0.23125,0.3065,0.15435,0.1008,0.8417,0.062,1.0,0.09855,0.0909,0.3388,0.6999,0.31835,1.0395,0.96715,0.11985,368.47575,0.88725,1.01395,-1.99955,1.12535,0.1015,-2.76215,0.5766,-3.3927,1.30335,2.1336000000000004,0.84215,0.21375,0.1309,-2.0089,1.1061,2.69695,0.87895,0.7325999999999999,0.9,4.80875,0.74195,0.77725,0.74225,-2.8266,0.11985,-4.039949999999999,-3.26465,0.1616,0.1768,0.85,0.48965,0.10005,0.9,7.3429,0.8306,17,18,14,17,13,13,
bbob,24,4,0.9887,0.7791,-3.87095,-0.4959,0.3319499999999999,0.11985,0.08685,0.9091,1.8673,1.0812,0.68075,1.1527,0.2307,0.30605,0.15775,0.08555,0.84135,0.0616,1.0,0.09885,0.0909,0.3328,0.69435,0.3178999999999999,1.0386,0.9674,0.1202,549.9974,0.8793,1.012,-2.01215,1.11815,0.10115,-2.7983,0.5771,-3.40175,1.31585,2.083,0.8411500000000001,0.2152,0.1313,-2.01315,1.1061,2.5889,0.88045,0.73185,0.9,4.8919,0.75315,0.7745500000000001,0.7412000000000001,-2.86175,0.1202,-4.050599999999999,-3.2782,0.16975,0.1752,0.8518,0.4983999999999999,0.1,0.9,7.6893,0.82385,17,18,14,17,13,13,
bbob,24,5,0.9885,0.7819,-3.82605,-0.4973999999999999,0.3368,0.1157,0.0874,0.9091,1.92825,1.08575,0.6803,1.15095,0.2315,0.2961,0.15665,0.06155,0.84265,0.0616499999999999,1.0,0.09895,0.0909,0.31345,0.6979500000000001,0.32505,1.0387499999999998,0.96715,0.12025,221.4517,0.88375,1.01265,-1.9945,1.111,0.1026,-2.76215,0.5768,-3.37585,1.31465,2.13885,0.84255,0.2138,0.1301,-1.9963,1.1061,2.4745,0.87825,0.734,0.9,4.89585,0.7472000000000001,0.77735,0.74135,-2.8255,0.12025,-4.058,-3.2762,0.162,0.17645,0.8503,0.48465,0.1002,0.9,7.6893,0.8270500000000001,17,18,14,40,37,45,
cec2013,1,1,0.9999,0.7621,-90.91915,-0.3924499999999999,0.17475,0.13785,0.0539,0.8182,6.6755,1.1102500000000002,0.6435500000000001,1.5396,0.14815,0.723,0.13,0.0573,0.8471,0.0548,1.0,0.0761,0.0909,0.40465,0.6411,0.1661,1.0565,0.972,0.12065,50731.60405,0.712,1.09295,-39.42665,1.0,0.12355,-60.26765,0.5392,-73.58995,1.4767,1.34485,0.8444,0.13455,0.16975,-38.80585,2.007,21.49715,1.0,0.7101,0.9,143.24585000000002,1.0,0.76545,0.70705,-59.5285,0.12065,-90.49145,-74.209,0.7198,0.1007,0.8350500000000001,0.7877,0.08345,0.9,61.205,0.7516499999999999,17,18,14,16,20,14,
cec2013,2,1,1.0,0.9098,-31.45205,-0.2656,0.099,0.08385,0.05665,0.8182,50.4222,1.87045,0.876,1.82265,0.2955,0.9465,0.07,4.86975,0.9341,0.0815,10.5,0.10555,0.0909,2.07765,0.87585,0.0824999999999999,1.2281,0.95175,0.12035,6649017396.78425,0.5381,0.97515,-16.4802,17.5547,0.07655,-22.8526,0.53765,-26.7061,3.61335,1.4229,0.93495,0.1605,0.16265,-16.7318,7.3524,1096525.6347500002,0.99285,0.8947499999999999,0.9,55994021.06845,0.64105,0.909,0.89615,-23.0943,0.12035,-31.46815,-26.30855,0.5928500000000001,0.08185,0.77355,0.8609,0.1034,0.9,10280447.3209,0.5137499999999999,17,18,14,16,20,14,
cec2013,3,1,1.0,0.8643,-59.039,-0.0110999999999999,0.1745499999999999,0.0906,0.0588,0.9091,10.3618,1.1876,0.76255,1.37375,0.15805,0.0189,0.1321,7277.511899999999,0.9121,0.07655,85.5,0.0749,0.0909,83.99655,0.76695,0.14215,1.2298,0.955,0.1194,1.8651460538158147e+44,0.77905,1.07595,-21.96675,9.54375,0.0861,-34.3829,0.5416000000000001,-45.82995,1.4527,1.3088,0.9133,0.1322499999999999,0.1086,-22.30995,15.0,4.6599330142599705e+41,0.0525,0.8194,0.9,5.1172963307870704e+42,0.0033,0.8614,0.82325,-35.176199999999994,0.1194,-60.2534,-44.77975,0.0019,0.1086999999999999,0.4745,0.9333,0.0805,0.9,988737140994799.0,0.8141499999999999,17,18,14,16,18,14,
cec2013,4,1,1.0,0.97345,-6.4312000000000005,-0.2668,0.4222,0.06035,0.0495,0.9091,25.72205,2.8289,0.9753,2.0202,0.25,0.89185,0.05355,8.0341,0.9746,0.09945,14.0,0.1,0.0909,2.47715,0.9746,0.0349,12.13395,0.9385,0.11845,3424108593.32835,0.495,1.0,-6.45525,73.74709999999999,0.06205,-6.73535,0.55775,-6.25765,3.26,7.932,0.9745,0.08835,0.11445,-6.4395500000000006,7.2322,370972.73025,0.9939,0.97535,0.9,9656260.4328,0.1362,0.97445,0.97505,-6.48845,0.11845,-6.2748,-6.3264,0.0383,0.0766999999999999,0.75735,1.52525,0.1,0.9,7109709.4323,0.8593,17,18,14,16,20,14,
cec2013,5,1,1.0,0.87025,-51.26415,-0.3394,0.2909,0.10005,0.0632,0.9091,306.03150000000005,2.66415,0.7951999999999999,1.64925,0.246,0.40055,0.14625,2.1212,0.91025,0.07525,12.0,0.09845,0.0909,1.6665,0.7977,0.14225,2.0215,0.95615,0.11975,360576.88195,0.6335,1.04745,-22.7222,2519.0508,0.09015,-32.87255,0.56275,-40.36115,2.2218,1.98965,0.9103,0.09175,0.15015,-22.77135,3.2082,13.14315,0.9815,0.84095,0.9,4023.99405,0.9389,0.8696999999999999,0.8408500000000001,-33.0711,0.11975,-51.97585,-40.32225,0.3923999999999999,0.11075,0.7802,1.0263,0.1037,0.9,613.4622,1.21855,17,18,14,16,20,14,
cec2013,6,1,0.9998,0.80955,-74.00995,-0.34815,0.22575,0.1132499999999999,0.0618,0.9091,24.8618,1.12305,0.70615,1.38205,0.16985,0.6012500000000001,0.16165,5.36295,0.8709,0.0639,2.0,0.07955,0.0909,1.77965,0.7079,0.197,1.15255,0.9655,0.12115,16726.83325,0.7703,1.06475,-32.66755,1.7802,0.1033,-48.2487,0.5445,-61.48505,1.3897,1.3966,0.87105,0.1507,0.15455,-32.75035,1.7868,3.37745,0.86585,0.7577,0.9,84.4268,0.6823,0.80765,0.762,-48.81835,0.12115,-74.5841,-60.2843,0.4635,0.1215499999999999,0.80315,0.82375,0.08485,0.9,30.654,0.808,17,18,14,16,20,14,
cec2013,7,1,1.0,0.8626,-58.38715,-0.01925,0.1693,0.0859,0.05845,0.9091,9.308,1.2002000000000002,0.7654,1.37555,0.1588,0.03615,0.13005,4442.81165,0.91245,0.0772,16.0,0.07535,0.0909,63.4576,0.76955,0.1373,1.22255,0.9544,0.1202999999999999,3.79525666624727e+17,0.7752,1.07245,-21.83305,18.9894,0.0871,-34.8038,0.542,-46.0767,1.464,1.29695,0.91385,0.1319,0.1099499999999999,-22.2189,8.9039,1057029905549920.0,0.0785,0.8185,0.9,1.027271084627205e+16,0.00865,0.86,0.8207,-35.52595,0.1202999999999999,-59.55165,-45.426,0.0056,0.10835,0.57765,0.95545,0.08085,0.9,3908884.76675,0.82655,17,18,14,16,18,14,
cec2013,10,1,0.9993,0.8417,-62.91215,-0.32725,0.19435,0.12695,0.06305,0.8182,78.68135000000001,1.3592,0.7444500000000001,1.6857,0.2337,0.88285,0.09705,3.33845,0.89305,0.0669,2.0,0.1015,0.0909,1.55985,0.7516499999999999,0.14215,1.3703500000000002,0.96315,0.1214,10394.9868,0.6209,1.0489000000000002,-26.55155,4.21165,0.11505,-40.11285,0.53645,-51.62375,2.3752,1.9745,0.8952,0.16995,0.1611,-27.15215,1.4665,0.6509,1.0,0.7967,0.9,50.02265,0.6835,0.8371500000000001,0.8024,-41.342200000000005,0.1214,-64.86160000000001,-50.06015,0.5655,0.09875,0.81435,0.6871,0.10615,0.9,15.3528,0.5774,17,18,14,16,20,14,
cec2013,11,1,0.9147,0.7927500000000001,-77.93360000000001,-0.3589,0.20525,0.10485,0.0593,0.9091,98.257,1.266,0.6924,1.5186,0.1669,0.55305,0.13265,2.1359,0.86285,0.0633499999999999,3.0,0.08295,0.0909,1.4336000000000002,0.69235,0.1445,1.41445,0.9656,0.1195,613.74935,0.71095,1.08655,-34.8356,41.2991,0.09885,-52.50875,0.5516,-64.55495,1.5658,1.5462,0.8625,0.13055,0.1594,-34.795950000000005,0.3854,0.06125,0.9866,0.7456499999999999,0.9,5.96755,0.92495,0.79275,0.74685,-52.6104,0.1195,-78.0729,-64.12795,0.5479,0.1058,0.8129,0.92925,0.09025,0.9,1.2738,0.8116,19,16,21,14,48,50,
cec2013,12,1,0.97435,0.79935,-79.64255,-0.25725,0.2334,0.106,0.0619,0.9091,38.3209,1.2105,0.6820999999999999,1.5344,0.19115,0.634,0.1361,112.82835,0.86955,0.0632,4.0,0.0883,0.0909,7.19725,0.68565,0.1819,1.2761,0.9658,0.1199,898.88535,0.70385,1.0735,-32.7611,4.43995,0.1003,-50.82525,0.5419,-64.12835,1.6871,1.70615,0.8707,0.1574499999999999,0.148,-33.1124,0.4655,0.1684999999999999,0.7988500000000001,0.7473000000000001,0.9,6.312250000000001,0.4732,0.79705,0.7491000000000001,-51.51465,0.1199,-80.69990000000001,-63.56645,0.36165,0.11385,0.7953,0.7581,0.0949,0.9,1.3968,0.71765,15,15,30,20,32,54,
cec2013,13,1,0.97415,0.8008500000000001,-79.35615,-0.25715,0.2352,0.1157499999999999,0.0642,0.9091,36.4387,1.20865,0.68425,1.4903,0.1943,0.6285499999999999,0.14005,121.36155,0.8713500000000001,0.0639,4.0,0.0877,0.0909,6.91805,0.68675,0.1833,1.29315,0.9649,0.1199,1012.6309,0.7274,1.0769,-32.3531,4.30125,0.10765,-50.44225,0.5447,-64.12305,1.6887,1.6848999999999998,0.8723,0.15965,0.14655,-32.650400000000005,0.4655,0.18295,0.7951999999999999,0.74735,0.9,6.462,0.46215,0.79895,0.7499,-51.02045,0.1199,-80.14435,-63.3701,0.35,0.1139,0.79575,0.77,0.0949,0.9,1.42975,0.71685,15,15,30,20,32,54,
cec2013,14,1,0.92125,0.9757,-9.3845,-0.61625,0.4513,0.05185,0.1,0.9091,28.185,0.9995,0.96365,1.0,0.25,0.0259,0.4481,-0.04385,0.98335,0.1202,1.0,0.1,0.0909,-0.0180999999999999,0.963,0.45325,0.99365,0.91505,0.1198,4108.9072,1.0,1.0,-4.2129,19.93325,0.0486,-6.14985,0.6656,-8.0334,0.9995,1.00705,0.9834,0.2501,0.11175,-4.226,0.8659,0.0423,0.05075,0.96835,0.9,1.03295,0.0433999999999999,0.97565,0.9695,-6.18155,0.1198,-9.2243,-7.727600000000001,0.0253,0.2501,0.8709,0.9867,0.1,0.9,4.4223,0.99975,17,18,14,16,20,14,
