na_handling_setting_name,min_similarity_threshold,algorithm_name,run_id,cluster,fid
fillna,0.95,dominant,28,10,1
fillna,0.95,dominant,28,11,1
fillna,0.95,dominant,28,13,1
fillna,0.95,dominant,28,14,2
fillna,0.95,dominant,28,15,3
fillna,0.95,dominant,28,17,1
fillna,0.95,dominant,28,19,1
fillna,0.95,dominant,28,20,3
fillna,0.95,dominant,28,22,2
fillna,0.95,dominant,28,23,2
fillna,0.95,dominant,29,2,1
fillna,0.95,dominant,29,3,1
fillna,0.95,dominant,29,4,6
fillna,0.95,dominant,29,5,7
fillna,0.95,dominant,29,6,15
fillna,0.95,dominant,29,7,1
fillna,0.95,dominant,29,9,3
fillna,0.95,dominant,29,11,1
fillna,0.95,dominant,29,12,2
fillna,0.95,dominant,29,13,2
fillna,0.95,dominant,29,14,2
fillna,0.95,dominant,29,15,3
fillna,0.95,dominant,29,17,1
fillna,0.95,dominant,29,19,1
fillna,0.95,dominant,29,20,4
fillna,0.95,dominant,29,22,2
fillna,0.95,dominant,29,23,1
fillna,0.95,mis,0,2,1
fillna,0.95,mis,0,4,5
fillna,0.95,mis,0,5,9
fillna,0.95,mis,0,6,16
fillna,0.95,mis,0,7,1
fillna,0.95,mis,0,9,3
fillna,0.95,mis,0,10,1
fillna,0.95,mis,0,11,1
fillna,0.95,mis,0,12,1
fillna,0.95,mis,0,13,1
fillna,0.95,mis,0,14,2
fillna,0.95,mis,0,15,3
fillna,0.95,mis,0,17,1
fillna,0.95,mis,0,19,1
fillna,0.95,mis,0,20,3
fillna,0.95,mis,0,22,2
fillna,0.95,mis,0,23,1
fillna,0.95,mis,1,2,2
fillna,0.95,mis,1,4,7
fillna,0.95,mis,1,5,8
fillna,0.95,mis,1,6,16
fillna,0.95,mis,1,7,1
fillna,0.95,mis,1,9,1
fillna,0.95,mis,1,10,1
fillna,0.95,mis,1,11,1
fillna,0.95,mis,1,13,2
fillna,0.95,mis,1,14,2
fillna,0.95,mis,1,15,3
fillna,0.95,mis,1,17,1
fillna,0.95,mis,1,19,1
fillna,0.95,mis,1,20,3
fillna,0.95,mis,1,22,2
fillna,0.95,mis,1,23,1
fillna,0.95,mis,2,2,2
fillna,0.95,mis,2,3,1
fillna,0.95,mis,2,4,5
fillna,0.95,mis,2,5,10
fillna,0.95,mis,2,6,13
fillna,0.95,mis,2,7,1
fillna,0.95,mis,2,8,1
fillna,0.95,mis,2,9,2
fillna,0.95,mis,2,10,1
fillna,0.95,mis,2,11,1
fillna,0.95,mis,2,14,2
fillna,0.95,mis,2,15,3
fillna,0.95,mis,2,17,2
fillna,0.95,mis,2,19,1
fillna,0.95,mis,2,20,3
fillna,0.95,mis,2,22,2
fillna,0.95,mis,3,2,3
fillna,0.95,mis,3,4,7
fillna,0.95,mis,3,5,8
fillna,0.95,mis,3,6,15
fillna,0.95,mis,3,7,1
fillna,0.95,mis,3,9,3
fillna,0.95,mis,3,11,1
fillna,0.95,mis,3,14,2
fillna,0.95,mis,3,15,3
fillna,0.95,mis,3,17,1
fillna,0.95,mis,3,19,1
fillna,0.95,mis,3,20,4
fillna,0.95,mis,3,22,2
fillna,0.95,mis,4,2,1
fillna,0.95,mis,4,3,1
fillna,0.95,mis,4,4,4
fillna,0.95,mis,4,5,7
fillna,0.95,mis,4,6,14
fillna,0.95,mis,4,7,1
fillna,0.95,mis,4,9,3
fillna,0.95,mis,4,11,1
fillna,0.95,mis,4,12,2
fillna,0.95,mis,4,13,2
fillna,0.95,mis,4,14,2
fillna,0.95,mis,4,15,3
fillna,0.95,mis,4,17,2
fillna,0.95,mis,4,19,1
fillna,0.95,mis,4,20,4
fillna,0.95,mis,4,22,2
fillna,0.95,mis,4,23,1
fillna,0.95,mis,5,2,1
fillna,0.95,mis,5,4,4
fillna,0.95,mis,5,5,10
fillna,0.95,mis,5,6,15
fillna,0.95,mis,5,7,1
fillna,0.95,mis,5,9,3
fillna,0.95,mis,5,11,1
fillna,0.95,mis,5,13,1
fillna,0.95,mis,5,14,2
fillna,0.95,mis,5,15,3
fillna,0.95,mis,5,17,1
fillna,0.95,mis,5,19,1
fillna,0.95,mis,5,20,3
fillna,0.95,mis,5,22,3
fillna,0.95,mis,5,23,1
fillna,0.95,mis,6,2,1
fillna,0.95,mis,6,4,4
fillna,0.95,mis,6,5,8
fillna,0.95,mis,6,6,16
fillna,0.95,mis,6,7,1
fillna,0.95,mis,6,9,3
fillna,0.95,mis,6,13,1
fillna,0.95,mis,6,14,2
fillna,0.95,mis,6,15,4
fillna,0.95,mis,6,17,1
fillna,0.95,mis,6,19,1
fillna,0.95,mis,6,20,3
fillna,0.95,mis,6,22,3
fillna,0.95,mis,7,2,1
fillna,0.95,mis,7,3,2
fillna,0.95,mis,7,4,4
fillna,0.95,mis,7,5,9
fillna,0.95,mis,7,6,15
fillna,0.95,mis,7,7,1
fillna,0.95,mis,7,9,3
fillna,0.95,mis,7,12,1
fillna,0.95,mis,7,14,2
fillna,0.95,mis,7,15,3
fillna,0.95,mis,7,17,1
fillna,0.95,mis,7,19,1
fillna,0.95,mis,7,20,3
fillna,0.95,mis,7,22,2
fillna,0.95,mis,8,2,1
fillna,0.95,mis,8,3,1
fillna,0.95,mis,8,4,5
fillna,0.95,mis,8,5,11
fillna,0.95,mis,8,6,14
fillna,0.95,mis,8,7,1
fillna,0.95,mis,8,9,3
fillna,0.95,mis,8,11,1
fillna,0.95,mis,8,14,2
fillna,0.95,mis,8,15,3
fillna,0.95,mis,8,17,1
fillna,0.95,mis,8,19,1
fillna,0.95,mis,8,20,4
fillna,0.95,mis,8,22,2
fillna,0.95,mis,9,2,1
fillna,0.95,mis,9,3,1
fillna,0.95,mis,9,4,6
fillna,0.95,mis,9,5,9
fillna,0.95,mis,9,6,15
fillna,0.95,mis,9,7,1
fillna,0.95,mis,9,9,3
fillna,0.95,mis,9,11,1
fillna,0.95,mis,9,13,1
fillna,0.95,mis,9,14,2
fillna,0.95,mis,9,15,3
fillna,0.95,mis,9,17,1
fillna,0.95,mis,9,19,1
fillna,0.95,mis,9,20,3
fillna,0.95,mis,9,22,2
fillna,0.95,mis,10,2,2
fillna,0.95,mis,10,3,1
fillna,0.95,mis,10,4,7
fillna,0.95,mis,10,5,9
fillna,0.95,mis,10,6,14
fillna,0.95,mis,10,7,1
fillna,0.95,mis,10,9,3
fillna,0.95,mis,10,10,1
fillna,0.95,mis,10,13,2
fillna,0.95,mis,10,14,2
fillna,0.95,mis,10,15,3
fillna,0.95,mis,10,17,1
fillna,0.95,mis,10,19,2
fillna,0.95,mis,10,20,4
fillna,0.95,mis,10,22,2
fillna,0.95,mis,11,2,2
fillna,0.95,mis,11,4,7
fillna,0.95,mis,11,5,9
fillna,0.95,mis,11,6,14
fillna,0.95,mis,11,7,2
fillna,0.95,mis,11,9,2
fillna,0.95,mis,11,10,1
fillna,0.95,mis,11,11,1
fillna,0.95,mis,11,12,1
fillna,0.95,mis,11,14,2
fillna,0.95,mis,11,15,3
fillna,0.95,mis,11,17,2
fillna,0.95,mis,11,19,1
fillna,0.95,mis,11,20,3
fillna,0.95,mis,11,22,2
fillna,0.95,mis,11,23,1
fillna,0.95,mis,12,2,2
fillna,0.95,mis,12,4,7
fillna,0.95,mis,12,5,10
fillna,0.95,mis,12,6,13
fillna,0.95,mis,12,7,1
fillna,0.95,mis,12,9,2
fillna,0.95,mis,12,10,1
fillna,0.95,mis,12,12,1
fillna,0.95,mis,12,13,1
fillna,0.95,mis,12,14,2
fillna,0.95,mis,12,15,4
fillna,0.95,mis,12,17,1
fillna,0.95,mis,12,19,1
fillna,0.95,mis,12,20,3
fillna,0.95,mis,12,22,2
fillna,0.95,mis,12,24,1
fillna,0.95,mis,13,2,1
fillna,0.95,mis,13,4,4
fillna,0.95,mis,13,5,9
fillna,0.95,mis,13,6,15
fillna,0.95,mis,13,7,1
fillna,0.95,mis,13,9,2
fillna,0.95,mis,13,10,1
fillna,0.95,mis,13,11,1
fillna,0.95,mis,13,12,1
fillna,0.95,mis,13,13,1
fillna,0.95,mis,13,14,2
fillna,0.95,mis,13,15,3
fillna,0.95,mis,13,17,1
fillna,0.95,mis,13,19,1
fillna,0.95,mis,13,20,3
fillna,0.95,mis,13,22,3
fillna,0.95,mis,13,23,1
fillna,0.95,mis,14,2,1
fillna,0.95,mis,14,4,4
fillna,0.95,mis,14,5,10
fillna,0.95,mis,14,6,13
fillna,0.95,mis,14,7,1
fillna,0.95,mis,14,9,2
fillna,0.95,mis,14,11,1
fillna,0.95,mis,14,12,1
fillna,0.95,mis,14,13,3
fillna,0.95,mis,14,14,2
fillna,0.95,mis,14,15,3
fillna,0.95,mis,14,17,1
fillna,0.95,mis,14,19,1
fillna,0.95,mis,14,20,3
fillna,0.95,mis,14,22,2
fillna,0.95,mis,15,2,2
fillna,0.95,mis,15,3,1
fillna,0.95,mis,15,4,5
fillna,0.95,mis,15,5,9
fillna,0.95,mis,15,6,12
fillna,0.95,mis,15,7,1
fillna,0.95,mis,15,8,1
fillna,0.95,mis,15,9,3
fillna,0.95,mis,15,12,2
fillna,0.95,mis,15,14,2
fillna,0.95,mis,15,15,3
fillna,0.95,mis,15,17,1
fillna,0.95,mis,15,19,1
fillna,0.95,mis,15,20,4
fillna,0.95,mis,15,22,2
fillna,0.95,mis,15,24,1
fillna,0.95,mis,16,2,1
fillna,0.95,mis,16,3,2
fillna,0.95,mis,16,4,6
fillna,0.95,mis,16,5,9
fillna,0.95,mis,16,6,14
fillna,0.95,mis,16,7,1
fillna,0.95,mis,16,9,4
fillna,0.95,mis,16,13,1
fillna,0.95,mis,16,14,2
fillna,0.95,mis,16,15,3
fillna,0.95,mis,16,17,1
fillna,0.95,mis,16,19,1
fillna,0.95,mis,16,20,3
fillna,0.95,mis,16,22,2
fillna,0.95,mis,17,2,1
fillna,0.95,mis,17,4,5
fillna,0.95,mis,17,5,9
fillna,0.95,mis,17,6,13
fillna,0.95,mis,17,7,1
fillna,0.95,mis,17,9,3
fillna,0.95,mis,17,12,1
fillna,0.95,mis,17,13,1
fillna,0.95,mis,17,14,2
fillna,0.95,mis,17,15,4
fillna,0.95,mis,17,17,2
fillna,0.95,mis,17,19,1
fillna,0.95,mis,17,20,3
fillna,0.95,mis,17,22,2
fillna,0.95,mis,17,23,1
fillna,0.95,mis,18,2,3
fillna,0.95,mis,18,3,1
fillna,0.95,mis,18,4,7
fillna,0.95,mis,18,5,10
fillna,0.95,mis,18,6,14
fillna,0.95,mis,18,7,1
fillna,0.95,mis,18,9,1
fillna,0.95,mis,18,10,1
fillna,0.95,mis,18,11,1
fillna,0.95,mis,18,13,1
fillna,0.95,mis,18,14,2
fillna,0.95,mis,18,15,3
fillna,0.95,mis,18,17,1
fillna,0.95,mis,18,19,1
fillna,0.95,mis,18,20,3
fillna,0.95,mis,18,22,2
fillna,0.95,mis,19,2,1
fillna,0.95,mis,19,3,1
fillna,0.95,mis,19,4,5
fillna,0.95,mis,19,5,11
fillna,0.95,mis,19,6,14
fillna,0.95,mis,19,7,1
fillna,0.95,mis,19,9,3
fillna,0.95,mis,19,14,2
fillna,0.95,mis,19,15,4
fillna,0.95,mis,19,17,1
fillna,0.95,mis,19,19,1
fillna,0.95,mis,19,20,3
fillna,0.95,mis,19,21,1
fillna,0.95,mis,19,22,2
fillna,0.95,mis,19,23,1
fillna,0.95,mis,20,2,2
fillna,0.95,mis,20,3,1
fillna,0.95,mis,20,4,5
fillna,0.95,mis,20,5,8
fillna,0.95,mis,20,6,14
fillna,0.95,mis,20,7,1
fillna,0.95,mis,20,9,3
fillna,0.95,mis,20,11,1
fillna,0.95,mis,20,14,2
fillna,0.95,mis,20,15,2
fillna,0.95,mis,20,17,2
fillna,0.95,mis,20,19,1
fillna,0.95,mis,20,20,4
fillna,0.95,mis,20,22,2
fillna,0.95,mis,20,23,1
fillna,0.95,mis,21,2,1
fillna,0.95,mis,21,3,1
fillna,0.95,mis,21,4,5
fillna,0.95,mis,21,5,9
fillna,0.95,mis,21,6,15
fillna,0.95,mis,21,7,1
fillna,0.95,mis,21,9,3
fillna,0.95,mis,21,14,2
fillna,0.95,mis,21,15,3
fillna,0.95,mis,21,17,1
fillna,0.95,mis,21,19,1
fillna,0.95,mis,21,20,4
fillna,0.95,mis,21,22,3
fillna,0.95,mis,21,23,1
fillna,0.95,mis,22,1,1
fillna,0.95,mis,22,2,1
fillna,0.95,mis,22,3,1
fillna,0.95,mis,22,4,7
fillna,0.95,mis,22,5,9
fillna,0.95,mis,22,6,14
fillna,0.95,mis,22,7,1
fillna,0.95,mis,22,9,3
fillna,0.95,mis,22,11,1
fillna,0.95,mis,22,12,1
fillna,0.95,mis,22,14,2
fillna,0.95,mis,22,15,3
fillna,0.95,mis,22,17,1
fillna,0.95,mis,22,19,1
fillna,0.95,mis,22,20,3
fillna,0.95,mis,22,22,2
fillna,0.95,mis,22,23,1
fillna,0.95,mis,23,2,2
fillna,0.95,mis,23,3,1
fillna,0.95,mis,23,4,4
fillna,0.95,mis,23,5,9
fillna,0.95,mis,23,6,14
fillna,0.95,mis,23,7,1
fillna,0.95,mis,23,9,2
fillna,0.95,mis,23,10,1
fillna,0.95,mis,23,12,1
fillna,0.95,mis,23,14,2
fillna,0.95,mis,23,15,3
fillna,0.95,mis,23,17,1
fillna,0.95,mis,23,19,2
fillna,0.95,mis,23,20,3
fillna,0.95,mis,23,22,2
fillna,0.95,mis,23,23,1
fillna,0.95,mis,24,2,2
fillna,0.95,mis,24,3,1
fillna,0.95,mis,24,4,2
fillna,0.95,mis,24,5,10
fillna,0.95,mis,24,6,14
fillna,0.95,mis,24,7,1
fillna,0.95,mis,24,9,2
fillna,0.95,mis,24,10,1
fillna,0.95,mis,24,12,1
fillna,0.95,mis,24,14,2
fillna,0.95,mis,24,15,4
fillna,0.95,mis,24,17,1
fillna,0.95,mis,24,19,1
fillna,0.95,mis,24,20,3
fillna,0.95,mis,24,22,3
fillna,0.95,mis,25,2,2
fillna,0.95,mis,25,4,6
fillna,0.95,mis,25,5,10
fillna,0.95,mis,25,6,15
fillna,0.95,mis,25,7,1
fillna,0.95,mis,25,9,2
fillna,0.95,mis,25,13,1
fillna,0.95,mis,25,14,2
fillna,0.95,mis,25,15,4
fillna,0.95,mis,25,17,1
fillna,0.95,mis,25,19,1
fillna,0.95,mis,25,20,3
fillna,0.95,mis,25,21,1
fillna,0.95,mis,25,22,2
fillna,0.95,mis,26,2,2
fillna,0.95,mis,26,4,7
fillna,0.95,mis,26,5,8
fillna,0.95,mis,26,6,15
fillna,0.95,mis,26,7,1
fillna,0.95,mis,26,9,1
fillna,0.95,mis,26,10,1
fillna,0.95,mis,26,11,1
fillna,0.95,mis,26,12,1
fillna,0.95,mis,26,14,2
fillna,0.95,mis,26,15,3
fillna,0.95,mis,26,17,1
fillna,0.95,mis,26,19,1
fillna,0.95,mis,26,20,4
fillna,0.95,mis,26,22,2
fillna,0.95,mis,26,23,1
fillna,0.95,mis,27,2,1
fillna,0.95,mis,27,3,1
fillna,0.95,mis,27,4,7
fillna,0.95,mis,27,5,10
fillna,0.95,mis,27,6,13
fillna,0.95,mis,27,7,1
fillna,0.95,mis,27,9,3
fillna,0.95,mis,27,12,1
fillna,0.95,mis,27,13,2
fillna,0.95,mis,27,14,2
fillna,0.95,mis,27,15,3
fillna,0.95,mis,27,17,1
fillna,0.95,mis,27,19,1
fillna,0.95,mis,27,20,3
fillna,0.95,mis,27,22,3
fillna,0.95,mis,27,24,1
fillna,0.95,mis,28,2,1
fillna,0.95,mis,28,3,1
fillna,0.95,mis,28,4,4
fillna,0.95,mis,28,5,9
fillna,0.95,mis,28,6,14
fillna,0.95,mis,28,7,1
fillna,0.95,mis,28,8,1
fillna,0.95,mis,28,9,2
fillna,0.95,mis,28,10,1
fillna,0.95,mis,28,11,1
fillna,0.95,mis,28,12,2
fillna,0.95,mis,28,13,1
fillna,0.95,mis,28,14,2
fillna,0.95,mis,28,15,2
fillna,0.95,mis,28,17,1
fillna,0.95,mis,28,19,1
fillna,0.95,mis,28,20,3
fillna,0.95,mis,28,22,2
fillna,0.95,mis,28,23,1
fillna,0.95,mis,29,2,3
fillna,0.95,mis,29,3,1
fillna,0.95,mis,29,4,5
fillna,0.95,mis,29,5,9
fillna,0.95,mis,29,6,15
fillna,0.95,mis,29,7,1
fillna,0.95,mis,29,9,3
fillna,0.95,mis,29,10,1
fillna,0.95,mis,29,14,2
fillna,0.95,mis,29,15,3
fillna,0.95,mis,29,17,1
fillna,0.95,mis,29,19,1
fillna,0.95,mis,29,20,3
fillna,0.95,mis,29,22,2
